phi std_phi theta std_theta
20.932 2.235 68.419 2.120
22.476 2.523 67.318 1.934
24.170 2.578 66.805 2.395
25.715 2.694 66.613 2.322
25.832 12.256 66.870 7.683
29.081 10.783 65.807 4.764
32.476 2.598 65.856 2.511
34.286 2.343 65.141 2.433
36.291 2.521 65.399 2.585
38.491 2.157 65.091 2.344
40.482 2.424 64.381 2.500
43.325 2.326 64.357 2.419
45.932 2.169 64.703 2.211
47.699 2.467 64.666 2.708
50.156 2.174 63.829 2.601
52.687 1.891 64.601 2.385
54.862 1.749 64.329 2.338
57.469 2.452 64.674 2.707
59.904 1.771 64.856 2.818
62.287 1.540 64.417 2.590
64.724 1.588 64.460 2.601
67.318 1.235 65.008 2.307
69.504 1.490 65.060 2.730
71.794 1.239 65.288 2.395
74.006 1.362 65.386 2.488
76.001 1.182 66.367 2.681
78.108 1.017 66.222 2.677
---
12.769 2.727 68.139 1.955
13.750 2.455 67.433 2.116
15.795 2.551 67.334 2.056
17.854 2.139 66.582 2.141
18.411 2.244 66.245 2.239
20.551 2.294 66.489 2.122
22.329 2.108 65.508 2.361
24.396 2.113 65.061 2.192
25.781 2.283 64.903 2.267
28.029 2.159 64.949 2.464
30.250 2.186 64.095 2.673
32.016 2.460 63.817 2.578
34.346 2.508 63.733 2.612
36.000 2.155 63.491 2.550
38.596 2.593 63.101 2.645
40.761 2.307 62.893 2.459
43.131 2.375 62.763 2.730
46.210 2.241 62.814 2.652
47.708 2.198 62.217 2.617
50.896 2.096 62.529 2.431
53.138 1.862 62.949 2.399
55.397 1.790 62.828 2.494
57.677 1.722 62.645 2.724
60.145 1.883 62.504 2.619
62.448 2.025 62.407 2.958
64.904 1.624 62.520 2.751
67.078 1.327 63.241 2.762
69.702 1.774 63.544 2.914
71.702 1.517 63.199 2.262
74.036 1.226 64.188 2.522
75.732 1.400 64.094 2.582
78.014 1.410 64.718 2.363
---
12.440 2.001 66.680 1.727
14.349 2.236 65.894 2.069
15.859 2.697 65.494 1.874
17.273 2.626 65.507 2.098
19.210 2.402 64.950 2.413
20.973 2.691 64.543 1.887
22.672 2.338 63.963 2.051
23.441 2.335 63.166 2.371
25.650 2.082 63.689 2.065
27.995 2.073 62.570 2.249
30.049 2.448 62.367 2.310
32.364 2.549 62.418 2.309
34.606 3.241 62.098 2.641
36.392 2.502 61.431 2.329
38.857 2.199 61.434 2.433
41.201 2.360 60.819 2.287
43.096 2.478 60.677 2.292
45.964 1.880 60.762 2.617
48.301 2.137 60.892 2.317
50.745 2.082 60.953 2.484
52.823 2.046 60.679 2.357
55.338 2.505 60.821 2.698
57.765 1.946 60.447 2.451
60.124 1.787 60.617 2.630
62.511 1.564 60.156 2.349
64.892 1.657 61.065 2.233
67.205 1.513 60.948 2.362
69.478 1.348 61.429 2.660
71.778 1.577 61.751 2.527
73.753 1.155 62.483 2.797
76.033 1.225 62.621 2.563
78.287 1.276 62.969 2.462
---
12.698 2.122 64.852 2.114
13.854 2.171 64.635 1.757
15.675 2.716 64.142 1.763
17.885 2.467 63.498 2.039
18.899 2.119 63.636 1.695
21.070 2.071 62.757 1.838
22.890 2.320 62.482 2.140
24.100 2.494 61.846 2.138
26.163 2.467 61.197 2.124
28.232 2.402 61.217 2.143
30.620 2.355 60.974 2.062
32.046 2.466 60.291 2.260
34.362 2.554 60.027 2.119
36.576 2.221 59.672 2.135
38.770 2.411 59.488 2.711
41.033 2.361 59.741 2.562
43.604 2.025 59.283 2.265
45.765 2.076 59.757 2.284
48.070 2.351 58.917 2.275
50.477 2.083 58.636 2.273
52.864 2.164 58.693 2.635
54.988 1.622 58.724 2.579
57.773 1.617 58.919 2.179
60.237 1.781 59.165 2.826
62.372 1.718 59.194 2.577
64.770 1.434 59.331 2.190
67.626 1.754 60.008 2.491
69.589 1.531 59.978 2.746
71.586 1.349 59.354 2.661
74.149 1.266 59.955 2.303
76.062 1.797 60.459 2.462
77.820 1.833 61.043 2.357
---
12.800 2.665 63.369 1.844
14.885 2.712 62.844 1.624
15.866 2.128 62.153 1.961
16.989 1.924 61.956 1.978
19.269 2.402 61.867 2.037
20.478 2.634 60.766 1.916
22.913 2.613 60.898 2.176
24.335 2.342 60.096 1.716
26.298 2.953 59.647 2.350
28.516 2.183 59.752 2.004
30.244 2.669 58.850 2.412
32.544 2.396 58.622 2.197
34.211 2.212 58.654 2.164
36.911 2.570 57.773 2.126
38.801 2.599 57.755 2.529
41.119 2.100 57.960 2.322
43.416 2.521 57.648 2.808
45.503 2.254 57.223 2.334
48.111 1.976 56.773 2.389
50.615 1.981 56.836 2.399
52.741 1.814 56.895 2.408
55.337 1.890 57.564 2.276
57.632 1.690 56.994 2.391
60.185 1.563 57.193 2.192
62.893 1.583 57.649 2.623
64.906 1.586 57.529 2.435
67.214 1.381 57.844 2.487
69.541 1.452 58.105 2.170
71.515 1.236 57.999 2.395
73.824 1.670 58.608 2.836
75.843 1.117 58.962 2.445
77.879 1.454 59.281 2.475
