phi std_phi theta std_theta
-24.168 6.741 151.752 2.123
-18.628 6.173 151.104 2.080
-15.049 5.895 149.926 2.028
-10.042 6.386 148.721 1.868
-6.769 6.210 147.307 1.867
-3.798 5.610 146.029 2.006
-0.123 4.853 144.681 1.909
2.839 5.524 143.530 2.066
5.340 4.133 142.167 2.188
6.893 4.127 140.668 1.999
8.680 3.720 139.248 1.762
11.254 3.701 138.054 1.924
---
-101.914 1.183 134.854 2.238
-100.334 0.973 136.840 2.318
-98.179 1.008 137.542 2.479
-96.397 1.191 138.461 2.633
-94.240 1.050 140.601 2.907
-91.691 0.910 141.354 2.787
-90.460 0.322 141.499 2.881
-nan -nan -nan -nan
-81.457 0.000 151.398 0.000
-79.901 3.332 146.247 2.341
-76.404 3.190 147.680 2.897
-72.248 3.349 148.719 2.782
-67.974 3.080 149.137 3.129
-62.635 3.866 149.902 2.980
-57.686 3.995 150.243 3.157
-52.574 4.394 150.875 2.854
-46.432 5.203 151.316 2.550
-41.132 5.442 151.000 2.685
-35.158 6.147 150.826 2.818
-31.616 5.445 150.164 2.122
-26.562 5.934 149.584 1.966
-21.521 5.529 149.113 1.880
-17.158 5.364 148.154 1.769
-12.779 5.847 147.047 1.973
-8.697 5.711 146.047 1.745
-5.804 4.897 144.653 2.031
-3.671 5.363 143.559 1.945
0.024 4.719 142.467 1.791
2.832 4.592 140.741 2.105
4.829 4.303 139.579 2.039
7.308 4.031 138.298 2.058
8.989 4.056 136.868 1.885
---
-99.754 1.038 134.759 2.523
-98.070 1.046 134.887 2.565
-95.974 0.938 136.510 2.366
-93.945 1.851 137.582 2.955
-91.777 0.902 138.622 2.787
-90.517 0.413 139.830 3.055
-nan -nan -nan -nan
-84.202 0.454 142.055 0.399
-80.211 1.979 143.235 1.922
-77.992 2.513 144.897 2.603
-73.158 3.098 146.002 2.785
-70.025 2.883 146.680 2.768
-65.932 2.837 147.616 2.394
-61.444 3.789 147.673 2.574
-57.235 3.767 148.139 2.830
-51.479 4.361 148.918 2.923
-46.905 4.973 149.024 2.889
-41.353 4.943 149.121 2.406
-36.625 4.953 148.732 2.328
-31.927 5.439 148.120 2.025
-27.417 5.030 147.762 1.969
-22.778 4.909 146.966 2.305
-19.812 5.172 145.812 2.017
-16.030 5.186 145.258 2.205
-11.854 5.166 144.138 1.960
-9.161 5.469 143.038 3.419
-5.303 4.843 142.173 2.206
-3.283 4.584 140.828 2.008
0.219 4.121 139.459 1.779
1.342 4.260 138.299 1.923
4.788 4.177 137.507 2.108
6.080 3.782 136.104 2.008
---
-97.468 0.878 133.283 2.603
-95.708 0.980 135.099 2.916
-93.763 0.944 135.947 2.862
-91.667 0.855 137.226 2.733
-90.527 0.358 137.575 2.045
-nan -nan -nan -nan
-nan -nan -nan -nan
-81.083 1.963 141.384 2.069
-78.232 2.021 141.916 2.689
-75.714 2.361 143.593 2.697
-71.821 3.147 144.540 3.366
-67.985 2.419 144.658 2.844
-64.021 2.759 145.796 2.822
-59.324 4.135 146.358 3.200
-55.577 3.898 146.488 2.839
-50.817 3.905 146.907 2.868
-46.100 5.247 147.155 2.639
-41.790 4.711 147.039 2.470
-38.096 4.807 146.385 2.587
-33.089 5.263 146.298 2.199
-27.834 4.942 146.087 2.105
-24.451 5.194 145.316 2.015
-21.165 4.932 144.408 1.835
-17.853 4.268 143.557 2.027
-14.944 6.118 142.544 2.105
-10.177 4.508 141.615 1.760
-7.589 4.533 140.385 1.968
-4.952 4.282 139.327 2.285
-3.008 3.833 138.253 1.838
-0.067 3.929 137.534 2.123
1.247 3.838 136.579 1.981
3.541 3.687 135.340 1.851
---
-94.930 0.901 132.229 2.525
-93.508 0.813 133.691 2.190
-91.755 0.829 134.497 2.566
-90.569 0.360 135.070 2.852
-nan -nan -nan -nan
-nan -nan -nan -nan
-82.942 2.583 139.850 2.289
-79.953 1.609 140.030 2.582
-77.007 2.531 140.504 2.632
-73.495 2.115 141.380 2.785
-70.015 2.341 142.303 2.952
-66.579 2.944 142.986 2.656
-62.942 2.987 143.167 2.682
-58.814 2.593 143.734 2.606
-54.611 3.117 144.867 2.637
-50.390 3.643 144.622 2.502
-45.955 3.861 145.161 2.119
-42.274 4.076 144.849 2.449
-38.111 4.014 144.548 2.267
-33.327 4.510 144.869 2.079
-29.833 4.743 143.915 2.133
-26.201 4.581 143.705 1.975
-22.681 4.977 142.990 1.988
-19.334 5.035 141.855 2.133
-16.378 4.605 141.448 2.351
-11.712 4.686 140.281 1.919
-10.052 4.273 139.372 1.755
-7.073 3.624 138.478 1.867
-5.458 4.040 137.498 1.807
-2.929 3.412 136.348 1.913
-0.171 4.050 135.523 1.790
1.964 3.546 133.961 1.732
---
-93.102 0.752 131.840 2.614
-91.265 0.797 133.254 2.262
-90.519 0.287 133.368 2.171
-nan -nan -nan -nan
-nan -nan -nan -nan
-81.027 3.102 136.353 2.225
-80.246 1.740 137.307 2.272
-77.791 2.060 138.998 2.401
-74.524 2.392 139.374 2.471
-72.869 2.422 139.789 2.736
-68.456 2.389 140.863 2.843
-64.610 2.427 141.873 2.389
-61.501 2.530 142.461 2.445
-57.922 2.717 142.328 2.489
-54.238 2.859 142.654 2.594
-49.629 3.499 143.252 2.671
-46.197 2.931 143.095 2.205
-42.154 3.855 143.130 2.323
-38.609 3.597 142.480 2.483
-34.962 3.855 142.325 2.154
-31.187 4.299 141.980 2.335
-27.644 4.029 141.480 2.136
-24.291 4.091 140.929 1.958
-21.005 4.415 140.187 2.041
-17.462 3.756 139.331 2.093
-14.654 4.205 139.056 1.896
-11.862 3.342 137.743 2.243
-9.244 3.955 137.209 1.945
-7.342 3.883 135.749 1.718
-4.117 3.394 135.505 1.972
-2.375 3.962 134.530 1.934
-0.206 3.586 133.037 1.828
