phi std_phi theta std_theta
-37.637 2.357 69.270 2.747
-35.450 2.274 69.553 2.739
-33.179 2.391 69.371 2.331
-31.307 2.576 69.698 2.714
-28.449 2.530 69.182 2.475
-27.037 2.116 70.223 2.404
-25.152 2.428 70.555 2.037
-23.501 2.460 71.013 2.245
-21.721 2.434 71.129 2.516
-19.844 2.340 71.407 2.214
-18.383 2.396 71.727 2.303
-16.582 2.279 72.294 2.048
-15.174 2.059 72.288 2.315
-13.073 1.796 72.630 1.910
---
-79.082 1.438 68.452 2.181
-76.954 1.264 68.271 2.742
-74.780 1.237 67.795 2.390
-72.445 1.150 67.738 2.229
-70.146 1.333 67.427 2.553
-68.238 1.491 67.192 2.610
-65.913 1.526 66.810 2.799
-63.250 1.607 66.762 2.396
-61.075 1.703 66.680 2.379
-58.683 1.768 66.394 2.399
-56.358 1.675 66.700 2.489
-53.860 1.789 66.415 2.968
-51.693 2.024 66.256 2.647
-49.415 1.946 66.470 2.766
-46.192 2.152 66.432 2.301
-44.499 2.062 66.717 2.392
-41.989 2.202 66.569 2.711
-40.181 2.405 67.046 2.215
-37.465 2.227 67.259 2.536
-35.380 2.313 67.360 2.635
-33.713 2.617 67.858 2.352
-31.278 2.428 67.835 2.574
-29.620 2.146 68.395 2.074
-27.439 2.495 68.988 2.235
-25.487 2.227 68.854 2.401
-23.474 2.191 69.205 2.290
-22.063 2.045 69.381 2.239
-20.342 2.421 69.703 2.020
-18.303 2.550 70.110 2.389
-16.649 2.671 70.682 2.142
-15.082 3.273 70.045 3.708
-13.922 1.983 71.383 2.179
---
-79.035 1.150 66.787 2.500
-76.638 1.168 65.984 2.511
-74.803 1.039 66.335 2.254
-72.433 1.188 65.547 2.440
-70.390 1.465 65.568 2.482
-68.346 1.527 65.088 2.950
-65.952 1.563 65.009 3.116
-63.741 1.996 64.408 2.858
-61.341 1.647 64.885 2.769
-58.993 1.599 64.898 2.602
-56.517 1.893 64.778 2.915
-53.958 1.712 64.775 2.882
-51.562 1.987 64.224 2.372
-49.544 1.861 64.627 2.558
-46.856 2.094 64.828 2.710
-44.717 2.286 64.363 2.496
-42.066 2.369 64.968 2.554
-40.070 2.433 65.132 2.470
-37.416 2.120 65.312 2.233
-35.420 2.425 65.348 2.586
-33.676 2.470 66.060 2.491
-31.360 2.477 65.961 2.493
-29.078 2.507 66.820 2.188
-26.845 2.469 66.950 2.373
-25.786 1.879 67.250 2.361
-23.734 2.312 67.046 2.263
-21.306 2.324 67.789 2.400
-19.970 2.187 67.786 2.024
-18.837 2.694 68.422 1.958
-16.778 2.141 68.986 1.985
-15.370 2.371 68.912 1.873
-14.087 2.109 70.059 1.840
---
-78.695 1.123 64.930 2.284
-76.656 1.144 64.079 2.660
-74.485 1.480 63.939 2.259
-72.400 1.073 63.842 2.723
-70.320 1.375 63.717 2.768
-68.161 1.295 63.192 2.060
-65.987 1.480 63.349 2.591
-63.547 1.644 62.217 2.586
-61.198 1.633 63.032 2.767
-58.623 1.751 63.071 2.743
-56.128 2.033 62.225 3.019
-54.028 2.058 62.047 2.829
-51.819 1.978 62.737 2.562
-49.332 2.082 62.763 2.507
-46.753 2.062 62.510 2.628
-44.545 2.134 62.916 2.411
-42.020 2.324 62.860 2.274
-39.775 2.366 63.243 2.347
-37.719 1.975 63.502 2.451
-35.113 2.333 63.088 2.115
-32.980 2.280 63.811 2.233
-31.081 2.321 64.229 2.265
-29.148 2.347 64.908 2.449
-27.290 2.631 64.781 2.161
-25.472 2.457 65.165 2.226
-23.709 2.377 65.748 2.237
-21.768 2.126 65.946 2.213
-19.672 2.141 66.795 2.476
-17.885 2.090 67.262 1.896
-17.423 2.152 67.311 1.802
-15.232 2.305 67.251 2.224
-13.976 2.179 68.319 1.967
---
-78.913 1.424 63.439 2.238
-77.127 1.315 62.967 2.477
-74.640 1.152 62.004 2.415
-72.234 1.688 62.352 2.404
-70.430 1.270 61.580 2.177
-68.029 1.287 61.270 2.539
-66.003 1.504 61.105 2.639
-63.474 2.372 61.086 2.379
-61.589 1.862 61.159 2.541
-58.576 1.742 60.494 2.435
-56.389 1.754 60.348 2.475
-53.900 1.975 60.110 2.621
-52.123 2.566 60.624 2.183
-49.526 1.660 61.275 2.892
-46.889 2.351 61.214 2.881
-44.237 2.462 60.424 2.204
-42.073 2.585 61.057 2.656
-39.768 2.260 61.018 2.325
-38.069 2.340 61.982 2.506
-35.400 2.250 61.757 2.418
-33.282 2.193 61.810 2.212
-30.725 2.270 62.386 2.363
-29.022 2.824 62.788 2.385
-27.816 2.717 63.334 2.078
-25.268 2.329 63.839 2.107
-23.133 2.157 63.744 1.839
-22.340 2.096 64.634 2.327
-20.089 2.387 64.640 2.320
-18.116 2.232 65.366 1.756
-16.966 2.259 65.527 1.888
-15.260 2.224 65.966 2.164
-13.514 2.509 66.430 1.926
---
-78.770 1.285 61.032 2.233
-76.858 1.179 60.746 2.678
-74.820 1.146 60.480 2.636
-72.872 1.377 60.683 2.309
-70.356 1.190 59.596 2.413
-68.152 1.610 59.918 2.577
-66.057 1.387 59.417 2.430
-63.252 1.605 58.820 2.626
-61.623 1.771 59.446 2.837
-58.858 1.613 58.524 2.348
-56.378 1.893 58.877 2.120
-54.154 1.813 59.106 2.316
-51.831 2.006 58.513 2.329
-49.617 2.102 58.881 2.379
-46.841 2.044 59.235 2.731
-44.099 2.232 58.831 2.254
-42.469 2.397 59.354 2.387
-39.511 2.078 59.484 1.997
-38.170 2.190 60.404 2.176
-35.467 2.248 60.379 2.402
-33.301 2.253 60.616 2.286
-31.173 2.450 60.942 1.973
-29.298 2.124 60.644 2.342
-27.261 2.214 61.530 2.202
-25.434 2.435 61.454 1.886
-23.948 1.993 62.428 2.170
-22.345 2.304 62.586 2.158
-20.455 2.160 63.124 2.030
-18.292 2.529 63.638 1.783
-17.195 2.294 64.048 1.563
-14.507 2.811 64.327 1.937
-13.423 2.155 64.860 1.851
---
-78.810 1.072 59.531 2.134
-77.090 1.342 59.706 2.025
-74.550 1.268 59.194 2.458
-72.849 2.565 58.784 2.902
-70.518 1.412 58.480 2.813
-67.963 1.480 57.958 2.413
-66.121 1.653 57.856 2.483
-63.126 1.632 57.306 1.992
-61.563 1.628 57.421 2.310
-58.758 1.475 57.014 2.341
-56.412 1.718 57.488 2.400
-53.978 2.038 56.491 2.417
-51.773 2.179 57.049 2.183
-49.312 1.821 57.223 2.308
-47.168 2.393 57.508 2.342
-43.745 2.584 56.929 2.664
-41.678 2.525 57.636 1.939
-39.473 2.216 57.457 2.124
-37.480 2.299 58.231 2.571
-34.984 2.428 58.376 2.003
-33.077 2.166 58.778 2.286
-31.137 2.464 59.199 2.225
-29.208 2.080 59.592 2.343
-27.761 2.476 59.982 2.141
-25.166 2.850 60.018 2.051
-23.158 2.484 60.932 1.989
-21.695 2.213 61.448 2.235
-19.595 2.434 61.368 2.077
-18.602 2.367 62.343 1.872
-16.481 2.245 63.010 2.477
-15.296 2.137 62.683 1.525
-13.803 1.987 63.571 1.756
