phi std_phi theta std_theta
159.216 2.597 67.671 2.409
157.528 2.285 66.748 2.139
156.034 2.706 67.059 2.343
153.869 2.438 66.939 2.420
151.535 2.150 65.931 2.449
149.911 2.465 65.902 2.407
148.010 2.390 66.032 2.673
145.633 2.518 64.912 2.534
143.112 2.421 65.202 2.669
141.095 2.565 64.705 2.522
138.464 2.442 64.706 2.596
136.397 2.445 64.548 2.487
134.018 2.194 64.122 2.686
131.740 2.063 64.192 2.807
128.643 1.880 64.241 2.575
127.086 1.886 64.095 2.757
124.414 1.819 64.202 2.524
121.677 1.602 63.973 2.819
119.265 1.574 63.872 2.725
117.080 1.480 64.676 2.459
114.621 1.563 64.648 2.745
112.615 1.498 64.738 2.592
110.240 1.225 65.293 3.077
108.010 1.107 65.613 2.521
105.676 1.076 65.455 2.409
103.903 0.912 65.582 2.822
101.742 0.897 66.213 2.509
---
167.192 2.152 68.259 2.181
165.432 2.387 67.535 1.889
163.634 2.366 67.021 2.262
162.514 2.467 67.185 2.590
161.098 2.326 66.632 2.260
159.168 2.584 66.033 2.162
157.546 2.374 65.460 2.192
156.044 2.583 65.024 2.241
153.574 2.443 64.514 2.377
151.719 2.867 64.215 2.296
149.588 2.076 64.152 2.252
147.753 2.484 63.758 2.487
145.269 2.086 63.269 2.422
143.385 2.402 62.835 2.528
141.214 2.168 62.601 2.826
138.953 2.247 62.627 2.787
136.328 2.337 62.386 2.813
133.657 2.343 62.707 2.515
131.447 2.181 62.258 2.653
129.000 1.946 62.705 2.484
126.750 1.865 62.130 2.569
124.304 1.901 62.425 2.566
121.796 1.705 62.297 2.621
119.440 1.720 62.436 2.574
117.204 1.360 62.547 2.547
115.029 1.146 62.491 2.385
112.217 1.169 63.424 2.611
110.254 1.151 63.268 2.643
108.143 0.931 62.889 2.410
105.923 0.896 63.588 2.774
103.879 0.951 63.989 2.501
101.537 1.981 64.206 2.281
---
167.444 2.612 66.321 2.191
165.726 2.546 65.991 1.779
164.281 2.632 65.512 2.420
162.341 2.269 65.109 1.991
160.730 2.416 64.805 2.309
158.952 2.448 64.291 1.648
157.351 2.165 63.714 2.242
156.432 2.437 63.051 2.110
153.758 2.670 63.171 2.100
151.567 2.653 62.524 2.175
149.369 2.424 62.297 2.639
147.859 2.616 61.556 2.162
145.360 2.812 61.411 2.422
143.383 2.107 61.387 2.397
141.112 2.398 61.048 2.345
138.564 2.571 60.760 2.402
136.746 2.530 60.742 2.209
134.268 2.291 60.527 2.725
131.593 1.890 60.545 1.930
129.140 2.076 60.223 2.528
127.118 2.010 60.458 2.525
124.261 1.873 60.807 2.658
121.983 1.594 60.146 2.474
119.624 1.621 60.424 2.585
116.918 1.645 61.008 2.947
114.827 1.396 60.950 2.721
112.597 1.101 60.791 2.665
110.273 1.148 61.123 2.694
108.117 1.173 61.863 2.807
105.769 0.977 62.048 3.023
103.686 0.709 62.337 2.355
101.739 0.822 62.928 2.234
---
167.515 2.087 65.050 1.748
165.523 1.949 64.319 1.780
164.322 2.438 64.302 2.409
162.773 2.355 63.549 1.903
160.594 2.140 63.169 1.804
159.800 2.454 62.243 1.786
157.267 2.341 62.445 2.086
156.023 2.328 61.728 2.006
154.019 1.989 61.579 2.064
151.628 2.282 61.040 2.010
149.665 2.709 60.889 2.021
147.740 2.861 60.479 2.326
145.381 2.239 59.448 2.123
143.121 2.490 59.976 1.929
140.663 2.033 59.340 2.314
138.626 2.304 59.628 2.544
136.393 2.281 58.716 2.485
134.143 2.397 58.618 2.554
131.469 2.217 58.387 2.197
129.008 1.998 58.241 2.247
127.146 1.852 57.896 2.616
124.366 1.813 58.258 2.389
122.124 1.738 58.579 2.430
119.657 1.634 58.656 2.590
117.089 1.709 58.875 2.926
114.616 1.490 59.394 2.743
112.560 1.362 59.225 2.639
110.129 1.202 59.784 2.336
108.228 1.225 59.914 2.623
105.768 1.048 60.314 2.343
103.714 0.870 60.518 2.808
101.741 0.841 60.968 2.498
---
166.357 2.096 62.601 1.986
165.647 2.329 63.289 1.906
163.720 2.273 62.358 1.806
161.965 2.157 62.484 2.274
160.617 2.403 61.063 1.975
158.871 2.328 61.441 1.963
157.418 2.831 60.761 1.913
155.977 2.674 59.974 2.324
154.157 2.735 59.628 2.048
152.294 2.895 59.579 1.874
149.710 2.596 58.849 2.287
147.627 2.624 58.063 2.168
145.185 2.313 58.395 2.243
142.885 2.489 58.327 2.169
141.189 2.186 58.050 2.115
138.453 2.092 57.655 2.060
136.591 2.350 57.086 2.468
133.806 2.336 57.187 2.448
131.263 2.112 56.667 2.439
128.986 2.120 56.949 2.389
126.652 1.921 57.330 2.113
124.544 1.878 56.503 2.480
122.133 1.705 56.646 2.499
119.624 1.706 57.447 2.700
117.325 1.447 57.094 2.816
114.658 1.358 57.574 2.563
112.451 1.322 57.503 2.446
110.104 1.030 57.810 2.637
108.148 1.132 58.261 2.139
105.742 0.984 58.638 2.380
103.759 0.911 58.511 2.663
101.756 0.769 59.688 2.394
