phi std_phi theta std_theta
-37.495 1.131 68.819 1.146
-35.305 1.167 69.091 1.140
-33.134 1.195 69.323 1.191
-31.020 1.160 69.540 1.167
-29.000 1.152 69.878 1.146
-26.897 1.125 70.117 1.160
-25.084 1.110 70.452 1.080
-23.177 1.133 70.824 1.079
-21.430 1.076 71.112 1.122
-19.686 1.041 71.477 1.108
-17.993 1.025 71.814 1.039
-16.420 0.992 72.185 0.976
-14.913 1.062 72.504 1.002
-13.459 1.006 72.855 0.985
---
-78.818 0.592 68.272 1.135
-76.842 0.627 67.957 1.143
-74.773 0.656 67.575 1.161
-72.596 0.715 67.291 1.135
-70.494 0.748 67.087 1.206
-68.237 0.781 66.810 1.238
-65.916 0.853 66.556 1.157
-63.630 0.877 66.466 1.238
-61.306 0.894 66.320 1.271
-58.894 0.920 66.127 1.229
-56.566 0.978 66.132 1.243
-54.040 1.000 66.073 1.200
-51.664 1.050 66.103 1.191
-49.262 1.037 66.133 1.201
-46.848 1.072 66.267 1.159
-44.454 1.090 66.353 1.200
-42.090 1.136 66.493 1.147
-39.848 1.171 66.672 1.205
-37.544 1.115 66.826 1.162
-35.279 1.149 67.079 1.130
-33.124 1.081 67.416 1.148
-31.039 1.117 67.717 1.098
-28.955 1.149 67.940 1.122
-26.988 1.107 68.251 1.109
-25.092 1.112 68.619 1.063
-23.283 1.066 68.987 1.067
-21.402 1.092 69.321 1.059
-19.647 1.063 69.619 1.062
-18.001 1.055 69.959 1.006
-16.401 1.067 70.370 1.026
-14.908 0.988 70.733 0.971
-13.420 0.997 71.116 0.985
---
-78.837 0.583 66.384 1.100
-76.846 0.643 66.039 1.116
-74.767 0.679 65.719 1.158
-72.673 0.691 65.391 1.194
-70.528 0.728 65.165 1.148
-68.233 0.794 64.859 1.193
-66.015 0.802 64.628 1.216
-63.612 0.862 64.417 1.190
-61.263 0.909 64.308 1.240
-58.903 0.962 64.220 1.182
-56.516 0.933 64.133 1.182
-54.078 0.989 64.131 1.208
-51.630 1.094 64.128 1.233
-49.253 1.053 64.138 1.229
-46.832 1.099 64.158 1.213
-44.474 1.111 64.341 1.166
-42.127 1.092 64.552 1.198
-39.776 1.173 64.633 1.134
-37.551 1.136 64.864 1.130
-35.333 1.151 65.149 1.116
-33.123 1.140 65.449 1.145
-31.026 1.142 65.713 1.094
-29.005 1.110 66.070 1.102
-26.973 1.100 66.468 1.100
-25.078 1.079 66.781 1.055
-23.163 1.094 67.139 1.039
-21.446 1.060 67.565 1.026
-19.710 1.091 67.953 0.947
-17.977 1.110 68.329 0.995
-16.540 1.046 68.676 1.018
-14.849 1.022 69.118 0.957
-13.426 0.975 69.510 0.972
---
-78.792 0.606 64.589 1.096
-76.850 0.636 64.120 1.109
-74.805 0.654 63.936 1.124
-72.637 0.710 63.566 1.142
-70.459 0.740 63.274 1.161
-68.275 0.794 62.915 1.159
-65.981 0.809 62.761 1.145
-63.622 0.815 62.621 1.180
-61.264 0.880 62.460 1.196
-58.923 0.926 62.262 1.180
-56.481 0.978 62.169 1.162
-54.111 1.008 62.155 1.144
-51.693 1.028 62.160 1.151
-49.279 1.050 62.244 1.126
-46.855 1.093 62.312 1.129
-44.417 1.063 62.455 1.132
-42.106 1.079 62.623 1.125
-39.772 1.064 62.791 1.159
-37.627 1.123 63.030 1.110
-35.331 1.149 63.318 1.107
-33.178 1.152 63.530 1.108
-30.956 1.136 63.950 1.084
-28.957 1.123 64.253 1.044
-26.963 1.105 64.594 1.055
-25.068 1.177 64.975 1.013
-23.158 1.099 65.391 1.039
-21.441 1.064 65.801 1.012
-19.704 1.098 66.238 0.932
-18.003 1.073 66.607 1.027
-16.377 0.979 66.957 1.014
-14.860 0.988 67.425 0.937
-13.461 0.994 67.852 0.949
---
-78.832 0.597 62.805 1.088
-76.812 0.641 62.392 1.109
-74.789 0.673 62.100 1.090
-72.644 0.719 61.748 1.133
-70.486 0.744 61.383 1.141
-68.223 0.793 61.219 1.063
-65.995 0.813 60.904 1.188
-63.721 0.849 60.707 1.150
-61.311 0.878 60.583 1.172
-58.948 0.930 60.499 1.136
-56.487 0.999 60.359 1.116
-54.103 0.974 60.333 1.096
-51.626 1.013 60.346 1.086
-49.205 1.052 60.357 1.115
-46.846 1.081 60.473 1.095
-44.496 1.106 60.630 1.090
-42.185 1.122 60.808 1.053
-39.751 1.110 60.971 1.055
-37.586 1.136 61.276 1.039
-35.258 1.178 61.475 1.100
-33.104 1.153 61.787 1.087
-30.978 1.126 62.114 1.049
-28.952 1.147 62.510 1.021
-26.885 1.138 62.917 1.025
-25.035 1.131 63.217 0.976
-23.178 1.149 63.673 1.027
-21.409 1.075 64.076 0.934
-19.629 1.094 64.574 0.987
-18.057 1.010 64.904 1.003
-16.391 1.073 65.378 0.937
-14.953 0.996 65.910 0.877
-13.353 0.989 66.345 0.917
---
-78.836 0.598 61.140 1.085
-76.885 0.619 60.757 1.062
-74.808 0.663 60.386 1.084
-72.689 0.714 59.963 1.142
-70.440 0.733 59.684 1.097
-68.212 0.758 59.421 1.113
-65.963 0.828 59.072 1.078
-63.664 0.871 58.985 1.168
-61.333 0.917 58.806 1.145
-58.928 0.954 58.638 1.117
-56.545 0.963 58.583 1.079
-54.113 1.017 58.506 1.109
-51.642 1.047 58.500 1.106
-49.286 1.006 58.559 1.109
-46.795 1.102 58.652 1.077
-44.449 1.147 58.814 1.085
-42.135 1.112 59.012 1.131
-39.858 1.094 59.191 1.069
-37.542 1.110 59.445 1.029
-35.273 1.150 59.768 1.042
-33.097 1.147 60.081 1.069
-31.015 1.171 60.399 1.028
-29.029 1.105 60.734 1.020
-26.875 1.108 61.169 0.999
-25.146 1.142 61.586 0.963
-23.160 1.137 61.997 0.966
-21.433 1.139 62.445 0.968
-19.697 1.124 62.858 0.945
-18.079 1.074 63.308 0.949
-16.434 1.018 63.815 0.956
-14.955 0.999 64.216 0.878
-13.446 1.006 64.712 0.895
---
-78.837 0.585 59.490 1.075
-76.814 0.638 59.056 1.095
-74.807 0.679 58.660 1.055
-72.649 0.733 58.333 1.093
-70.502 0.742 57.996 1.085
-68.245 0.785 57.735 1.077
-65.958 0.835 57.430 1.106
-63.649 0.842 57.241 1.072
-61.285 0.885 57.082 1.061
-58.926 0.912 56.979 1.052
-56.496 0.947 56.818 1.099
-54.057 1.031 56.794 1.095
-51.673 0.996 56.744 1.076
-49.230 1.068 56.780 1.043
-46.902 1.077 56.877 1.051
-44.431 1.070 57.034 1.061
-42.158 1.076 57.273 1.022
-39.829 1.131 57.467 1.050
-37.495 1.139 57.822 0.977
-35.320 1.112 58.064 1.030
-33.127 1.150 58.356 1.019
-30.964 1.125 58.743 0.964
-28.990 1.136 59.166 0.995
-26.926 1.194 59.519 0.956
-25.136 1.080 60.009 0.944
-23.215 1.108 60.424 0.915
-21.487 1.074 60.832 0.910
-19.678 1.066 61.252 0.862
-18.058 1.070 61.775 0.916
-16.418 0.965 62.243 0.961
-14.983 1.045 62.744 0.878
-13.444 0.963 63.153 0.868
