phi std_phi theta std_theta
159.637 1.078 67.550 1.075
157.867 1.079 67.246 1.023
156.015 1.078 66.841 1.064
154.119 1.151 66.485 1.095
152.148 1.166 66.123 1.069
150.123 1.164 65.866 1.139
147.998 1.188 65.431 1.132
145.886 1.128 65.197 1.109
143.643 1.170 64.819 1.127
141.376 1.150 64.637 1.132
139.066 1.114 64.432 1.161
136.774 1.112 64.210 1.113
134.311 1.077 64.183 1.213
131.942 1.095 63.973 1.188
129.529 1.031 63.964 1.178
127.078 0.979 63.867 1.214
124.608 0.977 63.958 1.204
122.144 0.955 64.027 1.199
119.781 0.898 64.108 1.174
117.376 0.854 64.191 1.176
115.114 0.841 64.354 1.194
112.727 0.792 64.601 1.209
110.439 0.770 64.894 1.202
108.213 0.741 65.076 1.204
106.076 0.693 65.438 1.201
103.988 0.664 65.676 1.160
101.931 0.641 66.041 1.141
---
167.409 0.998 68.056 0.953
165.940 1.002 67.569 0.934
164.569 1.102 67.197 0.937
162.951 1.049 66.677 1.011
161.302 1.065 66.335 0.989
159.603 1.095 65.922 0.992
157.781 1.158 65.512 0.993
156.057 1.138 65.035 1.087
154.141 1.167 64.622 1.053
152.186 1.135 64.280 1.124
150.139 1.163 63.981 1.052
148.082 1.179 63.619 1.085
145.805 1.161 63.246 1.091
143.659 1.172 63.033 1.131
141.452 1.135 62.727 1.075
139.101 1.127 62.461 1.101
136.693 1.100 62.362 1.151
134.296 1.115 62.218 1.207
131.939 1.061 62.041 1.180
129.462 1.055 61.985 1.159
127.110 1.002 62.013 1.153
124.606 0.968 62.002 1.194
122.232 0.963 62.104 1.188
119.726 0.911 62.189 1.142
117.370 0.881 62.282 1.170
115.063 0.821 62.518 1.228
112.687 0.810 62.784 1.130
110.432 0.788 63.045 1.147
108.198 0.728 63.212 1.185
106.060 0.684 63.553 1.153
103.930 0.647 63.925 1.094
101.948 0.618 64.213 1.157
---
167.436 0.975 66.436 0.869
165.925 1.070 65.904 0.938
164.424 1.049 65.473 0.926
162.969 1.114 65.047 0.975
161.346 1.049 64.619 0.976
159.735 1.078 64.141 0.984
157.838 1.126 63.795 0.960
156.058 1.158 63.312 0.983
154.118 1.120 62.868 1.060
152.094 1.088 62.531 0.999
150.092 1.137 62.118 1.070
147.994 1.177 61.817 1.054
145.842 1.170 61.448 1.031
143.673 1.124 61.201 1.032
141.452 1.075 60.920 1.072
139.066 1.114 60.680 1.068
136.730 1.110 60.468 1.120
134.382 1.096 60.345 1.122
131.965 1.085 60.177 1.133
129.524 1.009 60.126 1.134
127.082 1.035 60.116 1.137
124.648 0.957 60.143 1.156
122.174 0.933 60.185 1.168
119.740 0.886 60.362 1.162
117.399 0.903 60.419 1.176
115.042 0.857 60.630 1.163
112.723 0.809 60.869 1.095
110.460 0.755 61.106 1.160
108.237 0.722 61.367 1.150
106.083 0.694 61.736 1.099
104.008 0.673 62.112 1.113
101.924 0.614 62.487 1.118
---
167.407 1.035 64.819 0.915
166.101 0.986 64.395 0.894
164.463 1.039 63.900 0.921
162.931 1.065 63.460 0.925
161.420 1.028 63.005 0.914
159.634 1.044 62.520 0.932
157.818 1.067 62.023 0.979
156.024 1.120 61.595 0.995
154.126 1.156 61.237 0.994
152.261 1.122 60.741 1.014
150.010 1.166 60.466 0.995
148.043 1.157 60.111 1.012
145.876 1.115 59.757 1.027
143.683 1.145 59.408 1.035
141.350 1.130 59.109 1.058
139.118 1.138 58.901 1.064
136.756 1.141 58.700 1.141
134.384 1.090 58.544 1.060
131.918 1.072 58.458 1.100
129.466 1.038 58.337 1.119
127.089 1.045 58.338 1.091
124.599 0.997 58.378 1.128
122.208 0.997 58.379 1.045
119.806 0.905 58.505 1.115
117.313 0.865 58.720 1.134
115.015 0.861 58.833 1.093
112.760 0.815 59.062 1.149
110.445 0.748 59.371 1.126
108.235 0.758 59.779 1.086
106.073 0.679 59.981 1.108
103.965 0.666 60.365 1.086
101.877 0.607 60.755 1.092
---
167.417 0.990 63.331 0.887
165.971 0.998 62.825 0.902
164.467 0.996 62.322 0.845
162.921 1.012 61.900 0.899
161.230 1.071 61.406 0.905
159.525 1.048 60.970 0.921
157.820 1.112 60.488 0.945
156.088 1.057 60.027 0.903
154.065 1.166 59.553 0.926
152.170 1.103 59.192 0.972
150.145 1.141 58.772 0.962
148.040 1.156 58.413 0.992
145.911 1.175 58.028 0.965
143.605 1.179 57.718 0.977
141.368 1.126 57.434 1.051
139.058 1.115 57.119 1.022
136.736 1.096 56.971 1.078
134.304 1.087 56.797 1.040
131.954 1.116 56.683 1.067
129.505 1.103 56.691 1.094
127.055 0.995 56.599 1.046
124.645 1.000 56.632 1.138
122.154 0.925 56.686 1.061
119.786 0.941 56.827 1.098
117.378 0.847 56.982 1.041
115.070 0.850 57.133 1.083
112.679 0.780 57.440 1.074
110.433 0.774 57.677 1.087
108.171 0.752 57.965 1.082
106.079 0.725 58.314 1.066
103.959 0.659 58.792 1.048
101.973 0.628 59.153 1.094
