phi std_phi theta std_theta
20.520 1.111 67.379 1.041
22.414 1.120 67.057 1.042
24.177 1.059 66.613 1.047
26.111 1.132 66.255 1.106
28.023 1.147 65.871 1.079
30.197 1.147 65.500 1.125
32.274 1.154 65.221 1.136
34.425 1.125 64.992 1.124
36.668 1.123 64.668 1.161
38.997 1.109 64.473 1.174
41.325 1.097 64.238 1.172
43.749 1.120 64.057 1.130
46.125 1.122 63.933 1.198
48.470 1.077 63.794 1.207
50.963 1.016 63.773 1.190
53.416 1.033 63.778 1.230
55.830 0.979 63.769 1.186
58.385 0.938 63.826 1.231
60.737 0.906 63.967 1.179
63.114 0.857 64.111 1.235
65.526 0.840 64.345 1.220
67.796 0.793 64.455 1.186
70.112 0.765 64.729 1.180
72.319 0.729 65.048 1.178
74.471 0.688 65.325 1.173
76.599 0.648 65.719 1.163
78.593 0.624 66.054 1.137
---
12.650 1.000 67.775 0.968
14.108 1.065 67.449 0.934
15.637 1.099 66.953 0.964
17.244 1.098 66.612 0.980
18.906 1.113 66.105 0.989
20.606 1.095 65.646 1.001
22.404 1.114 65.263 1.043
24.190 1.168 64.799 1.057
26.110 1.147 64.438 1.043
28.095 1.139 64.062 1.024
30.084 1.111 63.704 1.077
32.305 1.203 63.365 1.145
34.425 1.146 63.047 1.162
36.660 1.140 62.800 1.119
39.031 1.163 62.618 1.113
41.302 1.146 62.298 1.168
43.679 1.107 62.084 1.124
46.085 1.107 62.013 1.182
48.580 1.089 61.884 1.165
51.004 1.047 61.887 1.171
53.428 1.027 61.849 1.181
55.870 0.992 61.831 1.175
58.317 0.960 61.958 1.192
60.762 0.903 62.017 1.209
63.144 0.866 62.186 1.221
65.565 0.859 62.422 1.248
67.849 0.835 62.636 1.169
70.071 0.769 62.880 1.142
72.301 0.740 63.102 1.191
74.482 0.709 63.430 1.122
76.599 0.655 63.839 1.086
78.570 0.618 64.193 1.095
---
12.662 1.010 66.235 0.975
14.107 0.994 65.695 0.896
15.590 1.063 65.370 0.965
17.227 1.081 64.839 1.011
18.866 1.064 64.438 0.938
20.619 1.085 63.885 1.014
22.325 1.134 63.575 1.057
24.220 1.121 63.158 0.993
26.098 1.143 62.751 1.037
28.089 1.152 62.339 1.048
30.116 1.133 61.909 1.052
32.310 1.147 61.601 1.087
34.464 1.205 61.291 1.087
36.727 1.093 61.071 1.071
38.975 1.098 60.712 1.086
41.345 1.128 60.498 1.108
43.682 1.093 60.308 1.144
46.086 1.077 60.199 1.138
48.510 1.050 60.098 1.141
50.992 1.051 60.011 1.131
53.484 0.991 59.998 1.116
55.856 1.012 60.033 1.123
58.327 0.962 60.063 1.175
60.698 0.895 60.103 1.103
63.163 0.882 60.337 1.138
65.513 0.850 60.491 1.164
67.864 0.793 60.838 1.206
70.057 0.776 61.067 1.177
72.312 0.720 61.336 1.142
74.520 0.695 61.749 1.167
76.590 0.635 62.011 1.145
78.595 0.613 62.455 1.085
---
12.603 1.016 64.687 0.935
14.106 0.990 64.170 0.909
15.638 1.018 63.816 0.912
17.186 1.041 63.305 0.946
18.818 1.081 62.806 0.932
20.578 1.057 62.301 0.971
22.327 1.143 61.922 0.973
24.190 1.100 61.452 0.955
26.063 1.154 61.017 0.980
28.060 1.153 60.607 0.998
30.099 1.196 60.204 1.010
32.279 1.143 59.856 1.024
34.437 1.176 59.506 1.092
36.629 1.154 59.265 1.052
39.008 1.123 58.929 1.018
41.252 1.153 58.642 1.096
43.665 1.153 58.441 1.092
46.071 1.086 58.347 1.110
48.534 1.036 58.177 1.122
50.977 1.014 58.182 1.088
53.407 1.000 58.103 1.084
55.900 0.983 58.139 1.153
58.303 0.975 58.298 1.066
60.772 0.927 58.399 1.121
63.178 0.889 58.506 1.170
65.523 0.827 58.745 1.103
67.824 0.780 59.058 1.087
70.119 0.768 59.252 1.160
72.343 0.721 59.615 1.115
74.522 0.703 59.935 1.086
76.565 0.654 60.312 1.088
78.546 0.620 60.715 1.060
---
12.619 1.021 63.162 0.899
14.045 1.055 62.643 0.849
15.553 1.047 62.210 0.945
17.208 1.093 61.704 0.903
18.869 1.085 61.220 0.899
20.610 1.164 60.743 0.930
22.326 1.122 60.284 0.994
24.137 1.111 59.777 0.934
26.169 1.107 59.402 0.963
28.046 1.134 58.907 0.992
30.090 1.170 58.492 0.976
32.337 1.128 58.168 0.956
34.449 1.095 57.831 1.053
36.629 1.165 57.492 0.982
38.974 1.145 57.196 1.054
41.367 1.119 56.999 0.998
43.652 1.171 56.747 1.058
46.037 1.087 56.652 1.108
48.486 1.073 56.492 1.064
50.951 1.059 56.431 1.053
53.358 1.033 56.408 1.022
55.854 1.013 56.438 1.107
58.348 0.962 56.456 1.098
60.790 0.868 56.650 1.119
63.134 0.893 56.789 1.114
65.480 0.814 57.071 1.111
67.859 0.795 57.286 1.102
70.065 0.781 57.633 1.065
72.319 0.705 57.948 1.084
74.517 0.687 58.281 1.062
76.615 0.659 58.666 1.108
78.587 0.610 58.995 1.067
